id_revision,comentario_limpio,estrellas,sentimiento_estrella,sentimiento_modelo,confianza_modelo,prob_neg,prob_neu,prob_pos,sentimiento_final_provisional,sentimiento_ia,confianza_ia,justificacion_ia,usar_etiqueta_ia
288,"Grande. Ordenado. Aunque como en todos los Plaza Vea, el personal no es uniforme. Algunos muy amables y otros a los que provoca tirarles con un hacha en la cabeza. El estacionamiento del Centro Comercial sale gratis con las compras. Hay zona de electrodomésticos. Y también hay un sitio para sentarse a almorzar. Tiene un pequeño buffet.",3,neutral,POS,0.8002557158470154,0.0095377871766686,0.1902064383029937,0.8002557158470154,neutral,,,,
289,"Buen servicio...pero tengo una anécdota...yo estaba con mi chompa con capucha y un seguridad paso y me dijo que me saque la capucha pare para decirle y preguntarle por que motivo ,pero me ignoro le hable y no tuve respuesta...creo yo que como cliente merezco que me expliquen si esta prohibido entrar con capucha o gorro... o es que e sufrido un acto de discriminación...",3,neutral,NEG,0.8002274036407471,0.8002274036407471,0.1934223473072052,0.0063502099364995,neutral,,,,
290,Ha disminuido la calidad de la ropa en este año.no vi algo de interes en cosmetica buen surtido y variado.lamento no encontrar.la marca nyx ahora ni.parfoit,3,neutral,NEG,0.7952093482017517,0.7952093482017517,0.1943691968917846,0.0104214753955602,neutral,,,,
291,"Es uno de los locales más grandes de la cadena de supermercados METRO y está ubicado en la avenida de la Marina distrito de San Miguel. Cuenta con amplio estacionamiento externo, con un Patio de Comidas y multisalas de cine CINEMARK. Les recomiendo el Patio de Comidas por su variedad.",3,neutral,POS,0.7944010496139526,0.009405268356204,0.1961937546730041,0.7944010496139526,neutral,,,,
292,"Un poco claustrofobico, el techo era muy bajo, pero el tamño en si estaba bien, ubicado en un lugar un poco griz, faltan arboles, poco acojedor, sinceramente prefiero tottus, precios ok, mucha variedad de productos, hay desorden afuera del local, tiene estacionamiento, Muy promedio",3,neutral,NEG,0.7924951314926147,0.7924951314926147,0.1856615990400314,0.0218432433903217,neutral,,,,
293,"Solicite el cambio del paquete trio al movistar total y me hicieron esperar 3 dias seguidos de 2 de la 7 de la noche y nunca vinieron con el chip solucitado, tuve que ir al mismo telefonica y espere una hora para entrar, me dijeron que tenia que cancelar la orden y que esto demora 48 horas y que regrese a otra vez a solcitar en oficina el movistar total.",3,neutral,NEG,0.7907217144966125,0.7907217144966125,0.2022248059511184,0.0070534883998334,neutral,,,,
294,Fui a Metro para hacer unas compras y no a Claro específicamente.,3,neutral,NEG,0.7904066443443298,0.7904066443443298,0.199954554438591,0.0096388310194015,neutral,,,,
295,"Hoy me sorprendí de la tacañeria de un grande como Ripley. Fui temprano a esta tienda para comprar un par de cositas para correr y vi como se estaba armando un carrito clásico de pop corn (canchita). Dije buenazo, que bacan van a regalar canchita. Al terminar mis compras vi que una colita se había formado para recibir la canchita entre ellos varios niños. Sin embargo, grande fue mi asombro cuando varios se iban con las manos vacías porque si no mostrabas un voucher de compra mayor a los 109 soles no te daban nada. Uhmmmmmm, hazle entender eso a una criatura. Ripley que paso?",3,neutral,POS,0.7903506755828857,0.014528214931488,0.1951211243867874,0.7903506755828857,neutral,,,,
296,"Colas incombustibles y atención viciada. Tengan cuidado con las características que dicen que tienen los equipos que compran. Cuidado con Claro Video, lo ponen en letra pequeña al renovar un plan o adquirir uno nuevo.",3,neutral,NEG,0.7899542450904846,0.7899542450904846,0.2009619772434234,0.0090836975723505,neutral,,,,
297,Solo 2 teléfono para solicitar darse de baja o disminuir el paquete del trío. Sin tener en cuenta la demora a la atención de la llamada.,3,neutral,NEG,0.7895874381065369,0.7895874381065369,0.2046506255865097,0.005761903245002,neutral,,,,
298,"Es una tienda por departamentos o gran almacen, establecimientos de regular dimensión que ofrece una variedad de productos encaminados a cubrir una amplia gama de necesidades: confección, menaje del hogar, decoración, etc. Consta de varios pisos, su superficie comercial se divide en secciones. Concurrido, limpio, atención con escasa calidad y conocimiento, para todos los bolsillos",3,neutral,NEG,0.7890487313270569,0.7890487313270569,0.2009966224431991,0.0099546583369374,neutral,,,,
299,"es un lugar accesible agradable sin embargo hay algunos empleados que lejos de orientar, quizás sea porque algunos son nuevos o tal vez por la inexperiencia de poder dar al cliente lo que debidamente le corresponde señalar en forma precisa, acudí a comprar libros de corefo pero dicen que solamente existe en algunas tiendas de plaza vea",3,neutral,NEG,0.7880905866622925,0.7880905866622925,0.2056352794170379,0.0062741464935243,neutral,,,,
300,"Buena atención por lo pronto, hasta ahora ningún percance. Vamos a ver si se sigue portando así en el futuro 👍…",3,neutral,POS,0.7861867547035217,0.0093167815357446,0.2044964134693145,0.7861867547035217,neutral,,,,
301,"Aquí cambia la cosa. A diferencia de falabella , los stand están un poco más separados, pero la mercadería es.mucho de lo mismo, no hay novedad ni ofertas, buenas, antes había ofertas tanto para el que tiene trajera cono par arl que no, pero la menos que tengas una tarjeta Ripley, tu diversión de compra aquí no está asegurada, nos faltan ofertas para los lagos en efectivo, 🥺🥺",3,neutral,NEG,0.7860437631607056,0.7860437631607056,0.2087893337011337,0.0051669334061443,neutral,,,,
302,"Variedad de productos a precios no siempre los mejores, muchas veces consigo mejores precios en tottus, lo que si el pan es una delicia aqui. Ahora tienen un area para comprar cosas por cantidades “mayoristas”. Algo que incomoda y mucho y siempre pero siempre he visto (me ha pasado a mi y lo he visto con mucha gente) es que sus agentes de seguridad son super incomodos, te siguen, estan que te miran, creen que todo van a robar, eso se siente como acoso y mas que todo es super incomodo.",3,neutral,NEG,0.7846420407295227,0.7846420407295227,0.1837464869022369,0.0316114872694015,neutral,,,,
303,Hay estacionamiento. Es gratuito las tres primeras horas. Cumplen con todos los protocolos de bioseguridad. Está muy surtido y debe ser el Tottus que tiene más personal para atención al público. Encontré todo lo que quería. Incluidas mascarillas quirúrgicas. Me costaron 50 unidades por 21 soles y monedas. Volvería para seguir comprando.,3,neutral,POS,0.7841062545776367,0.0065661701373755,0.2093275338411331,0.7841062545776367,neutral,,,,
304,Buenas ofertas en abarrotes,3,neutral,POS,0.7807737588882446,0.0106430053710937,0.2085832208395004,0.7807737588882446,neutral,,,,
305,"Compre un juego de sabanas y edredón on-line, pero al recoger el producto era diferente al de la compra y el edredón no era reversible como la imagen referencial. Me sentí super engañada. Cuidado con lo ofrecen.Devolví todo.",3,neutral,NEG,0.7806015610694885,0.7806015610694885,0.2133404165506363,0.0060580670833587,neutral,,,,
306,"Buen ambiente cosas lindas, un poco costoso. Me sentí perseguida por uno de sus vigilantes fue incómodo",3,neutral,NEG,0.7748405337333679,0.7748405337333679,0.1870048940181732,0.0381546579301357,neutral,,,,
307,La atención es buena...pero todos los que te atienden tratan de vender sus productos...ofreciendo nuevos planes...pero algunos no te dicen las cosas claras con tal de que aceptes algún cambio. Hemos tenido que ir varias veces a reclamar.,3,neutral,NEG,0.7715429067611694,0.7715429067611694,0.2176096439361572,0.010847489349544,neutral,,,,
308,"Las salidas de las cajas es una bomba de tiempo, el pasillo practicamente esta anulado por los modulos que estan a la salida. Perfumeria, bonus, teleticket etc que bien podrian ponerlos en otra parte.",3,neutral,NEG,0.7682526707649231,0.7682526707649231,0.2158021777868271,0.0159451533108949,neutral,,,,
309,Actualmente se encuentra temporalmente cerrada la agencia hasta el 08 de septiembre. NO HAY ATENCIÓN,3,neutral,NEG,0.7678115963935852,0.7678115963935852,0.2215833216905594,0.0106050437316298,neutral,,,,
310,"Es una tienda agradable, pero no es la más surtida. Tiene buena variedad de zapatos para hombre y de muebles modernos. Hay juguetes y zapatillas deportivas en su mayoría. Cuenta con dos plantas. El la primera hay ropa y en la segunda muebles, artículos deportivos, línea blanca y niños.",3,neutral,POS,0.7650363445281982,0.007561809848994,0.2274019122123718,0.7650363445281982,neutral,,,,
311,"Cumple su función (cobrar, consultas, cambios etc) pero en verano te sancochas literal, no tiene aire acondicionado... Me gusta más la tienda que tienen en la Av. Las palmeras.",3,neutral,NEG,0.7647063136100769,0.7647063136100769,0.208924263715744,0.0263694673776626,neutral,,,,
312,Tienen ropa bassic que te salva de apuros.,3,neutral,POS,0.7595114707946777,0.0238472856581211,0.2166413217782974,0.7595114707946777,neutral,,,,
313,Todo bien en la tienda solo que no hay control de cantidad de personas. La sección de mujeres más lleno que la sección de hombres. Cuidado con los contagios. Deben mejorar el control de número de personas en el local.,3,neutral,NEG,0.7587748169898987,0.7587748169898987,0.2209937274456024,0.0202314518392086,neutral,,,,
314,"La tienda es muy bonita y espaciosa, no habia tanta clientela a la hora q se hizo compras, variado tanto ya se acaba la temporada invierno ya habia algunas prendas en oferta. Exhibiendose la nueva temporada, muy ordenado, buena musica, solo quejarme por aquella maquina para controlar precios de cada prenda estaba fuera de uso (adjunto foto) ojala lo puedan arreglar, me comentaron algunas vendedoras que a veces la maquina funciona a veces no. Sobre todo cuando algunas prendas tienen la etiqueta de la oferta.",3,neutral,POS,0.754890501499176,0.0088153015822172,0.2362942099571228,0.754890501499176,neutral,,,,
315,"Dentro del Plaza Lima Norte. La tienda se encuentra hacia la zona este del mall, cerca del terminal terrestre hacia la Av Tupac Amaru. Es la única Oechsle en la zona norte de Lima, de aquí no hay otra más cercana hasta el centro de Lima. Tiene 2 niveles. En el primer piso ropa y calzados de damas y caballeros. En el segundo electro, juguetería, ropas para niños y la financiera. Para llegar tiene escalera eléctrica. No he observado ascensor. La zona de caja me parece insuficiente sobretodo en fechas importantes. Excepto por algunas ofertas no observo variaciones importantes de las demás tiendas por departamento. Cuando he visitado la financiera regularmente está lleno y te atienden por orden de llegada, una pena. Un punto a favor tienen SSHH para clientes lo que es muy importante para cuando los visitas con niños por ejemplo. Regularmente cambian de mercadería al son que dicta la temporada.",3,neutral,NEG,0.7536413073539734,0.7536413073539734,0.2374964654445648,0.0088622430339455,neutral,,,,
316,No usan el aire acondicionado,3,neutral,NEG,0.7530794739723206,0.7530794739723206,0.2240575551986694,0.0228629577904939,neutral,,,,
317,"Es necesario coloquen las góndolas, el cliente debe recorrer todo el supermercado buscando lo que necesita. En algunos momentos tienen pocos cajeros y los cajeros menos hábiles lo cual hace que los tiempos de espera en cola sean incómodos. Las cajas rápidas no son rápidas. Son buenos los cupones de descuento cuando los cajeros recuerdan entregarlos.",3,neutral,NEG,0.751318633556366,0.751318633556366,0.2298600375652313,0.0188212674111127,neutral,,,,
318,Las cajas de autoservicio son solo para Visa y CMR :(,3,neutral,NEG,0.7484525442123413,0.7484525442123413,0.2467975169420242,0.0047499663196504,neutral,,,,
319,"Realmente es un supermercado muy organizado y limpio, su personal muy cordial, por mi parte si volvería a ir a comprar, lo que me pareció excesivo es el costo del uso de servicio higiénico que es de 0.80 y te dan ellos un poco de papel higiénico, cuando en otra sedes tú tienes acceso ilimitadamente al uso del papel higiénico.",3,neutral,NEG,0.7437576055526733,0.7437576055526733,0.2135012447834015,0.0427411906421184,neutral,,,,
320,"Todo bien respecto del abastecimiento de productos. Se debe mejorar el tiempo en las cajas debería ser más agil, tanto como el embolsado para lo cual falta personal y esto obliga al cliente a tener que meter la mano.",3,neutral,NEG,0.7413824796676636,0.7413824796676636,0.2457242161035537,0.0128933070227503,neutral,,,,
321,Me sorprendió la celeridad de la atención y la solución de mi consulta en minutos. Ya no existe la aglomeración y el mal humor del personal. Tal es así que decidí migrar de operador hacía Movistar.,3,neutral,POS,0.7355923652648926,0.0191312860697507,0.2452763468027115,0.7355923652648926,neutral,,,,
322,"La atención fue dinámica y clara, normalmente no lo es, pero está vez para e que fue la, excepción",3,neutral,POS,0.7275329828262329,0.008849331177771,0.2636176943778991,0.7275329828262329,neutral,,,,
323,"Es supermercado amplio, tiene una pequeña área para comer pero sólo hay comida hasta cierta hora. Me agrada que sea amplia para ir a comprar, y mantiene un cierto orden en la distribución, aunque en la zona para hogar hay espacios por dónde hay que ser cuidadosos para pasar, más cuando vas con pequeños. Casi siempre se suele encontrar ofertas, sólo se tiene que buscar. Dentro hay un inkafarma, una lavandería, un banco de Interbank y un RadioShack.",3,neutral,POS,0.7259389758110046,0.0060144094750285,0.2680466473102569,0.7259389758110046,neutral,,,,
324,"Centro comercial para hacer compras comida, juegos infantiles,parqueos.mucha comodidad",3,neutral,POS,0.7251841425895691,0.009125648997724,0.2656902074813843,0.7251841425895691,neutral,,,,
325,"Es pequeño la verdad me pareció peligroso porque afuera de este hay paraderos de motos piratas. Lo que menos me gustó es que el baño este en el segundo piso y metido al fondo , lo rescatable es que hay estacionamiento en el segundo piso puedes subir con tu carrito y dejar todas tus compras ahí .Atienden hasta las 10pm bueno a esa hora ya no dejan entrar y los que ya estaban adentro los esperan para que cierren.",3,neutral,NEG,0.7241355776786804,0.7241355776786804,0.2380093783140182,0.0378550849854946,neutral,,,,
326,"No me desinfectaron con alcohol al momento de ingresar, solo me tomaron la temperatura y habian dos tapetes para limpiarse los pies, sin embargo en cada módulo de atencion hay un frasco de alcohol en gel el cual puedes usar para desinfectarte. Llegué casi a las 5 y había cola para entrar, espere 20 minutos y pude entrar. Dentro espere 5 minutos a que me llamen. Mi tramite fue relativamente sencillo y me tomo 10 minutos, pero habian un par de personas mayores quejandose por las demoras. Siempre el mismo problema: por telefono te dicen una cosa y en persona otra, les falta capacitar e informar a los tecnicos y este es un problema de siempre no por las dificultades ocasionadas por la pandemia.",3,neutral,NEG,0.7223500609397888,0.7223500609397888,0.2662390470504761,0.0114108920097351,neutral,,,,
327,"Oferta surtida en productos pero falta sock en tallas grandes. En algunos productos, las etiquetas no dejan ver su composición.",3,neutral,NEG,0.7219240069389343,0.7219240069389343,0.2707090675830841,0.0073668691329658,neutral,,,,
328,"Es un supermercado que ya tienes muchos años en la Av Venezuela muy grande y amplio por ser un hiper, tiene una amplio surtido de productos de muchas marcas la única observación que yo daría es que los precios no son muy cómodos no sé si es por ser el centro de Lima pero no vi unas ofertas buenas y llamativas que hay en otros locales",3,neutral,NEG,0.7218981385231018,0.7218981385231018,0.2595150470733642,0.0185867995023727,neutral,,,,
329,"Encontré varios productos naturales y sin gluten para mi bebé que estaban agotados en otros supermercados, lo cual se agradece. Sin embargo, el pago fue muy lento: había varias cajas cerradas y la preferencial se detuvo por un problema sin habilitar otra opción, por lo que tuve que irme porque estaba con mi bebé. Deberían mejorar la gestión de cajas en horas de alta demanda, sobre todo en la atención preferencial.",3,neutral,NEG,0.7199335098266602,0.7199335098266602,0.2655588388442993,0.0145076923072338,neutral,,,,
330,Clásico local de la cadena de tienda por departamentos. No es muy grande y tiene poca variedad en comparación a otras tiendas de la misma cadena.,3,neutral,NEG,0.7112039923667908,0.7112039923667908,0.2738194763660431,0.0149765452370047,neutral,,,,
331,Me solucionaron mi problema de Internet.,3,neutral,NEG,0.7105170488357544,0.7105170488357544,0.2629410624504089,0.0265418794006109,neutral,,,,
332,Falta velocidad y capacidad de ascensores,3,neutral,NEG,0.7088660597801208,0.7088660597801208,0.25650554895401,0.034628439694643,neutral,,,,
333,"Muy interesante oferta en el outlet. Acabo de encontrar un comedor a una fracción de su precio de venta al público. Es cuestión de buscar sin tener un objetivo, ya que no siempre uno encuentra lo quote busca y por elel contrario aparece una oportunidad en algo que no se tenia en mente. Lo que no gusta es que calzado de hombre es marginado de este lugar",3,neutral,NEG,0.7087271213531494,0.7087271213531494,0.2799612879753113,0.0113115673884749,neutral,,,,
334,"Variedad de productos de todo tipos pero un poco reducidos en cuanto a diversidad, local limpio y agradable a la vista, para una compra de comida muy urgente o diaria, sin grandes exigencias está bien.",3,neutral,POS,0.7084071636199951,0.0092387981712818,0.2823539972305298,0.7084071636199951,neutral,,,,
335,Frente a la salida de Metro la Marina se encuentra estos tomacorrientes expuestos,3,neutral,NEG,0.7063043713569641,0.7063043713569641,0.2707861661911011,0.0229094587266445,neutral,,,,
336,Atencion lenta,3,neutral,NEU,0.7019339799880981,0.169489249587059,0.7019339799880981,0.1285767257213592,neutral,,,,
337,"En general buena atención,una señorita de electrodomésticos amablemente dejando su lugar me acompaño donde estaban los taper que canjeaban con cartilla,todo bien distribuido y con precios visibles. Por ser tienda céntrica inevitable no encontrar colas en cajas.",3,neutral,POS,0.7011871337890625,0.0109323821961879,0.2878804802894592,0.7011871337890625,neutral,,,,
338,"Se demoraron un poco, parecía que la chica recién comenzaba y no sabía varios procesos. Pero igual su atención buena y amable.",3,neutral,POS,0.6980578303337097,0.0182108823210001,0.2837312817573547,0.6980578303337097,neutral,,,,
339,"Fui a recoger un producto que compre por internet, el producto en perfecto estado pero la bolsa en la q me llegó estaba empolvada, buena atención por parte de las señoritas pero el lugar donde estaban los productos parecee Star sucio y me lleve eso lleno de Polvo",3,neutral,NEG,0.6956887245178223,0.6956887245178223,0.2721548676490783,0.0321563407778739,neutral,,,,
340,Local bueno pero mal trato al cliente,3,neutral,NEG,0.6945969462394714,0.6945969462394714,0.2732027769088745,0.0322003066539764,neutral,,,,
341,Mucha gebte en esta epoca sobre todo los fines de semana,3,neutral,NEG,0.6907489895820618,0.6907489895820618,0.2888038456439972,0.0204471461474895,neutral,,,,
342,"Toda la comodidad que tienen y facil acceso precios razonables descuidan las cajas en cajas para ancianos, embarazadas, con muletas, o mama c/bb van jovenes con niñis de 8años mientras q atras las colas ancianas con muletas, esos jovenes no la dejaban pasar cola era de jovenes Ojo.. Administrador las dos cajas especiales q han puesto ocurre lo mismo Gracias x escuchar",3,neutral,NEG,0.6867939233779907,0.6867939233779907,0.2972617149353027,0.0159443840384483,neutral,,,,
343,"Un súper mercado que lleva años atendiendo cumpliendo los estándares de limpieza y accesibilidad, así como variedad de productos y precios razonables. Lo de malo es la zona un tanto sucia y peligrosa.",3,neutral,NEG,0.6844063997268677,0.6844063997268677,0.2410413473844528,0.0745521932840347,neutral,,,,
344,"La atención de cajas en horario noche (7-9pm) es demasiado LENTA, poco personal y largas colas. X lo demás tiene buenas ofertas y VARIEDAD de productos 👍🏻…",3,neutral,NEG,0.6816326975822449,0.6816326975822449,0.2996788620948791,0.0186884794384241,neutral,,,,
345,"Lugar cómodo y seguro para comprar. Oportunidad de mejora, la zona de alimentos por peso tiene comidas básicas y mal preparadas, el arroz se ve recalentado y la ensalada por ejemplo me tocó con un sabor extraño, como para no volver a usar ese servicio",3,neutral,NEG,0.6785902380943298,0.6785902380943298,0.2853995263576507,0.0360102765262126,neutral,,,,
346,Falta mejorar atención al cliente de los empleados,3,neutral,NEG,0.6770511269569397,0.6770511269569397,0.2963690757751465,0.0265798550099134,neutral,,,,
347,"No hay restaurantes dentro del mismo centro comercial, solo fast food... Así que no puedes ir a comer otra cosa con los niños, hay otras opciones pero son al aire libre y poco espacio... Si quieres ir a almorzar tendrías que salir a buscar opciones....",3,neutral,NEG,0.6749407649040222,0.6749407649040222,0.3129818737506866,0.0120772998780012,neutral,,,,
348,"La calidad de la ropa a bajado kibpara trabajar se puedebusar muy sintetica , la havanna le falta más posytes a parte del alfajor y el ascensor de silla de ruedas esta fuera de servicio ni hay que tevayude a bajar por las escaleras si tienes algún tema fisico.",3,neutral,NEG,0.6747191548347473,0.6747191548347473,0.3096702992916107,0.0156105775386095,neutral,,,,
349,Aún sigo esperando los resultados de mi caso con respecto a un reclamo por error de su propio sistema,3,neutral,NEG,0.6601212024688721,0.6601212024688721,0.3299691677093506,0.0099096121266484,neutral,,,,
350,"Lo bueno: Encuentras de todo, ambiente agradable y tiene buenos precios. Lo malo: Si vas con auto, ahora cobran estacionamiento. O sea si vas a ver precios o haces compras menores de S/50, tienes que pagar el estacionamiento, por eso prefiero ir a Metro que está al frente.",3,neutral,POS,0.6543689370155334,0.0280286390334367,0.3176023960113525,0.6543689370155334,neutral,,,,
351,La atención es rápida pero no te informan bien el trámite que haces,3,neutral,NEG,0.6436508893966675,0.6436508893966675,0.3380251824855804,0.0183239225298166,neutral,,,,
352,"Si encontré lo que quería, pero las ofertas son solo para las personas que tengan la tarjeta OH . Eso no me parece es como te estubieran obligando a tener dicha tarjeta.",3,neutral,NEG,0.6412668824195862,0.6412668824195862,0.3459876775741577,0.0127454660832881,neutral,,,,
353,"Es súper pequeño, pasadizos cerrados o que para entrar solo es mediante contorsiones.",3,neutral,NEG,0.6382657289505005,0.6382657289505005,0.3530869781970978,0.0086472230032086,neutral,,,,
354,"Posee gran variedad de mercancía, ropa de todo tipo desde interior hasta ternos o ropa deportiva, perfumes, electrodomésticos y cosas para el hogar. Precios accesibles lugar ordenado y limpio.",3,neutral,POS,0.6378663182258606,0.0122829461470246,0.3498507440090179,0.6378663182258606,neutral,,,,
355,La atención es bastante lenta. Los extranjeros pueden comprar un chip con paquetes de internet desde 20 soles. Es necesario llevar documento de identidad y carnet de vacunación.,3,neutral,NEG,0.6372585892677307,0.6372585892677307,0.3518482446670532,0.0108932331204414,neutral,,,,
356,Un lugar amplio para la atención a sus clientes. La pregunta es porqué en otros centros comerciales no se paga estacionamiento y en el Jockey Plaza así bajes a comprar un jabón en 10 minutos tengas que pagar 5 soles de parqueo.,3,neutral,NEG,0.6335921287536621,0.6335921287536621,0.3556500077247619,0.0107578784227371,neutral,,,,
357,Poca gente atendieron rápido y bien. Solo atienden ventas no reclamos,3,neutral,NEG,0.6306561827659607,0.6306561827659607,0.3210091590881347,0.0483346320688724,neutral,,,,
358,"Tiene variedad de marcas sin embargo los precios no son los más bajos. Ideal para ir con pocas personas pues no es muy grande. Cuenta con parqueo y servicio de taxi a las afueras del establecimiento. Sus helados artesanales son ricos. Los baños son pequeños, tampoco hay muchas cajas. Podría mejorar.",3,neutral,POS,0.6235417127609253,0.0157288238406181,0.3607295155525207,0.6235417127609253,neutral,,,,
359,mucho tramite para entrar,3,neutral,NEG,0.6227772831916809,0.6227772831916809,0.3609443306922912,0.0162783320993185,neutral,,,,
360,"Amplio establecimiento y abastecido de variedad de productos. Su zona de parqueo también es amplio, incluye múltiples cajeros. Lo que no me agradó mucho es que disponen de una única área de salida y el área de entrada es pequeña.",3,neutral,NEG,0.615031361579895,0.615031361579895,0.3587267994880676,0.0262418612837791,neutral,,,,
361,"Establecimiento de fácil acceso y con buen servicio de seguridad. La señalética, signos, letreros y demás, está obsoleta y no ha sido renovada en un buen tiempo. Dificulta encontrar lo que necesitas sin recurrir a un empleado. Si están buscando tallas grandes (L, XL en ropa o 44+ en zapatos) en vestimenta masculina, encontrarán poco o nada de alternativas (las tallas L suelen acabarse primero). Nota: pueden encontrar promociones MUY buenas si aprovechan en visitarlos justo en cambio de temporadas o colecciones.",3,neutral,NEG,0.6135192513465881,0.6135192513465881,0.3694159984588623,0.0170647986233234,neutral,,,,
362,Tardan en atender y es preferible ir desde temprano. Abre a las 10 am y la cola de atención cierra a las 2pm... la tienda cierra a las 5pm pero sólo con la cantidad de personas que hicieron cola hasta las 2pm... hay mucho por mejorar porque la demanda de usuarios es muy alta.,3,neutral,NEG,0.6127776503562927,0.6127776503562927,0.372641384601593,0.014580950140953,neutral,,,,
363,"Muy buen lugar con mucha ropa de buenas marcas. También hay una sección de corte de cabello en el segundo piso, pero las que atienden son venezolanas y me pidieron mi DNI y mi número telefónico y según la recepcionista era para la boleta, el peluquero era muy bueno pero también me hacía preguntas muy privadas como de qué parte del Perú era. Luego empecé a recibir llamadas spam, y en la boleta no pusieron mi teléfono, creo que los venezolanos me sacaban información con mala intención para convertirla con terceros, eso no me gustó que permitan que trabajen venezolanos allí.",3,neutral,NEG,0.6125924587249756,0.6125924587249756,0.3713288009166717,0.0160787384957075,neutral,,,,
364,"Es muy buena opción si quieres productos de calidad a precio moderado. Deben cuidar mas los olores en la pescadería, nunca compraría allí, además al lado del pan, fatal. Si puedes permitirte el lujo mejor ir a cualquier Wong.",3,neutral,NEG,0.6107297539710999,0.6107297539710999,0.2486288398504257,0.1406413614749908,neutral,,,,
365,Bueno,3,neutral,NEU,0.6092633008956909,0.1986473202705383,0.6092633008956909,0.1920893341302871,neutral,,,,
366,Hola muy buenas noches amigos si claro este centro comercial es linda zona san Isidro hay todo la economía no es barato allí uds cuidesen mucho chao,3,neutral,POS,0.6066515445709229,0.0170026812702417,0.3763457834720611,0.6066515445709229,neutral,,,,
367,esta sede de open plaza la marina tienen que ponerle un poco mas de atención a la panadería,3,neutral,NEG,0.6032378673553467,0.6032378673553467,0.3580858409404754,0.0386762432754039,neutral,,,,
368,"Congestionadisimo, pero de alguna manera su personal es amable",3,neutral,POS,0.6026527285575867,0.0328922718763351,0.364454984664917,0.6026527285575867,neutral,,,,
369,Muy bien,3,neutral,POS,0.601051926612854,0.090578094124794,0.3083699643611908,0.601051926612854,neutral,,,,
370,"Agencia del banco BBVA Continental ubicada en la Avenida La Marina en el distrito de San Miguel, al costado del Scotiabank. Esta agencia ha sido sido remodelada y ahora luce con mucho mejor aspecto y da la sensación de mayor seguridad al tener los cajeros automáticos dentro del local a diferencia de los que están hacia afuera exponiendo a los clientes de dicho banco. La atención es regular pero no para demasiado copada como en otros lugares",3,neutral,POS,0.5996580719947815,0.0142631195485591,0.386078804731369,0.5996580719947815,neutral,,,,
371,"(cuarentena) como era de esperarse por esta situación hay cola, pero no demoras tanto en entrar. Está surtido (precios relativamente económicos), pero lamentablemente lo electrodomésticos no te los puedes llevar a cada ese mismo (a excepción de los televisores y consolas de videojuegos). La compras y te programan para pasada quincena de julio, lo cuál me pareció su exageración. El lugar limpio y cumplen con los protocolos que actualmente se exigen.",3,neutral,NEG,0.5988965034484863,0.5988965034484863,0.3832505345344543,0.0178529117256402,neutral,,,,
372,"Para venderte te atienden uff, muy bien, pero luego que haces el pago uno mismo tiene que ir paseando buscando el despacho",3,neutral,NEU,0.5982389450073242,0.2703834772109985,0.5982389450073242,0.1313775330781936,neutral,,,,
373,"Las escaleras para bajar y subir en mi opinión no están ordenadas, al 2do piso, subir fué fácil bajar tuve que dar 3 o 4 vueltas y pude encontrarlas tenia un arco pero aun así demoré y luego escuchó que una familia estaba igual que yo buscando escaleras. Una señalizacion mejor.",3,neutral,NEG,0.5978277921676636,0.5978277921676636,0.3882185518741607,0.0139536196365952,neutral,,,,
374,Siempre anda repleto...,3,neutral,NEG,0.5944768190383911,0.5944768190383911,0.3715765476226806,0.0339466817677021,neutral,,,,
375,"Fui a medio día y había poca gente, aun así, las cajas son lentas y les comento que los precios en una bodega generalmente suelen ser más cómodos que Metro y si no comparen, la tienda es ordenada, limpia y acaban de aperturar un área de importaciones, digamos que es una locura de ropa, a mi no me gustó.",3,neutral,NEG,0.5939598083496094,0.5939598083496094,0.3699141442775726,0.0361260958015918,neutral,,,,
376,Buen servicio,3,neutral,POS,0.5929093360900879,0.0506111346185207,0.3564795851707458,0.5929093360900879,neutral,,,,
377,Lo malo esperas por la cola por el covid pero puedes sacar cita por Internet el día la hora y fecha te programan para que vayas y no esperes mucho,3,neutral,NEU,0.5889006853103638,0.3809245526790619,0.5889006853103638,0.030174683779478,neutral,,,,
378,"La atención toma mucho tiempo, no hay suficientes asientos para esperar, tienes que hacer fila para que te deriven a la ventanilla, si hay muchas personas la esperar puede ser de 10 a 15 min ysi son eficientes te brindarán la información rápida, pero si no están bien capacitados te hacen esperar mucho para brindarte la información que deseas. Hay habilitado 3 cajas pero por lo general siempre funcionan 2. No hay un lugar para estacionarte cerca. De preferencia pueden ir los sábados en las mañanas suele estar más vació.",3,neutral,NEG,0.5888435244560242,0.5888435244560242,0.3905960917472839,0.0205603409558534,neutral,,,,
379,"A pesar de haber una alta cantidad de clientes, algunas cajas permanecen cerradas, lo que genera más cola. Y siempre cuenten su vuelto, son varias las veces que han cobrado de más por algo.",3,neutral,NEU,0.5873844027519226,0.3918785452842712,0.5873844027519226,0.0207370184361934,neutral,,,,
