id_revision_neutral,comentario_limpio,estrellas,sentimiento_estrella,sentimiento_modelo,confianza_modelo,prob_neg,prob_neu,prob_pos,sentimiento_final_provisional,puntaje_neutral,criterios_neutral,sentimiento_ia,confianza_ia,justificacion_ia,usar_etiqueta_ia
227,Atención muy lenta colas de 2 horas los supervisores faltos de carisma para atender a los clientes,3,neutral,NEG,0.966219425201416,0.966219425201416,0.0281455498188734,0.0056350585073232,neutral,7.028145549818873,estrella_3;provisional_neutral,,,,
228,"Muy lenta la atención genersndo colas. Insuficientes butacas en el ambiente de espera y en la cola de fuera fel local no hay butacas en la cola del adulto mayor, pese a que hay personas de edad bastante avanzada.",3,neutral,NEG,0.9690589904785156,0.9690589904785156,0.0276370719075202,0.0033038845285773,neutral,7.02763707190752,estrella_3;provisional_neutral,,,,
229,"Muy bien atendido al momento de buscar los productos. Muy buena variedad en vinos, carnes y fiambres. El problema se da a la hora de acercarse a las cajas. Los protocolos de distanciamiento son, realmente ridículos. No puede ser que haya tenido que esperar más de media hora para pasar a pagar mis productos. Mucha paranoia, cero efectividad.",3,neutral,NEG,0.9687469005584716,0.9687469005584716,0.0266837961971759,0.0045693591237068,neutral,7.026683796197176,estrella_3;provisional_neutral,,,,
230,"Colas muy largas y al llegar a caja despues de casi 40m, nos dice el cajero que el precio del producto no tenía el descuento que decía en el cartel, nos mandó al banco para que nos solucione el problema, al final estaba cerrado, y cuando decidimos dejar el producto, coincidimos con la admistradora, quien fue a verificar el precio y efectivamente tenía la rebaja, y todo el impase fue por un mal cajero, Pasamos un mal momento y además del tiempo perdido por una mala atención",3,neutral,NEG,0.9710454344749452,0.9710454344749452,0.0265996996313333,0.0023549105972051,neutral,7.026599699631333,estrella_3;provisional_neutral,,,,
231,"En ropa está ok... En calzado.. no tienen muchas tallas o modelos, su personal es muy clasista, atienden más rápido al que tiene pinta de gastar más, les falta personal, atención muy lenta, buenas promociones en perfumería, accesorios electrónicos hay para todo bolsillo , promociones sin sentido para que pagues con tu celular con alguna app de paso. Casi todo ok... Falla mucho su personal .",3,neutral,NEG,0.9706164598464966,0.9706164598464966,0.0259584691375494,0.0034250630997121,neutral,7.025958469137549,estrella_3;provisional_neutral,,,,
232,Gran variedad de.tiemdas y productos si o si encuentras lo que buscas .....fue una experiencia agradable,3,neutral,POS,0.9728772640228271,0.0018286873819306,0.0252940319478511,0.9728772640228271,neutral,7.025294031947851,estrella_3;provisional_neutral,,,,
233,"Asisto con frecuencia a hacer mis compras no porque sea la mejor tienda de plaza vea si no porque es la más cercana a mi, no e posible que un local como ese tenga productos sin preciados, fajas para productos en caja malograda, los supervisores de caja conversando con otro personal mientras que los están necesitando , balanzas malogradas y esto es solo algunas de las cosas que se ven y todo eso es mala gestión del gerente de tienda que no hace un control a los encargados de área.",3,neutral,NEG,0.9722861647605896,0.9722861647605896,0.0250647589564323,0.0026489668525755,neutral,7.025064758956432,estrella_3;provisional_neutral,,,,
234,"Todo bien, variedad de productos, lo malo fue la atención del señor encargado de la confitería (nada amable), parece que reniega con cada cliente que le pregunta algo o le pide algo, porque o da negativas o simplemente no les responde, es un mal colaborador. Por lo demás todo bien.",3,neutral,NEG,0.972017228603363,0.972017228603363,0.0242594815790653,0.0037232576869428,neutral,7.024259481579065,estrella_3;provisional_neutral,,,,
235,"Totalmente decepcionada. Compré apuradisima, siguen sin aire. Tienen que invertir en esos purificadores o algo. Compré unos pantalones cuando me los puse en mi casa, le saco una etiqueta que estaba pegada y tenía un HUECO. Tristeza total",3,neutral,NEG,0.9753349423408508,0.9753349423408508,0.0226003061980009,0.0020647593773901,neutral,7.022600306198001,estrella_3;provisional_neutral,,,,
236,La atención es muy cordial y excelente ...lo recomiendo....,3,neutral,POS,0.974989652633667,0.0028622776735574,0.0221481584012508,0.974989652633667,neutral,7.022148158401251,estrella_3;provisional_neutral,,,,
237,"Demoraron en tomar el pedido, los nachos estuvieron casi 10 minutos listos y nadie lo traía, la mesera no se acercaba, a pesar que le pedí los nachos para dipear mientras esperábamos los platos de fondo, me lo trajeron prácticamente todo junto está vez mala experiencia",3,neutral,NEG,0.9759028553962708,0.9759028553962708,0.0215132664889097,0.0025839079171419,neutral,7.02151326648891,estrella_3;provisional_neutral,,,,
238,"Mucha cola de reclamos, significa que tienen servicio pésimo. Pocos asientos para una larga espera. Y la solución a los problemas que Movistar lo causó casi siempre sin solución",3,neutral,NEG,0.9752714037895204,0.9752714037895204,0.0212110821157693,0.0035175154916942,neutral,7.021211082115769,estrella_3;provisional_neutral,,,,
239,"No me gustaron los precios de los productos primera necesidades, las colas para pagar en caja, se extienden por los pasadizos impidiendo el libre desplazamiento para hacer las compras, además incumpliendo con el distanciamiento social. Falta orden en ese sentido.",3,neutral,NEG,0.9759180545806884,0.9759180545806884,0.0206842105835676,0.0033978186547756,neutral,7.020684210583568,estrella_3;provisional_neutral,,,,
240,Mala atención y si no haces problemas no te atienden 👎…,3,neutral,NEG,0.9773923754692078,0.9773923754692078,0.0195884630084037,0.0030190807301551,neutral,7.019588463008404,estrella_3;provisional_neutral,,,,
241,"Poco personal y el que hay no tiene ninguna intención de atender al cliente. No saben indicar si hay tallas, donde están las prendas, si hay más de un artículo, etc Cuando les preguntas responden de mala gana y hasta les molesta!!! No me gusta la atención que recibo",3,neutral,NEG,0.9776605367660522,0.9776605367660522,0.0195233970880508,0.0028161241207271,neutral,7.019523397088051,estrella_3;provisional_neutral,,,,
242,Muy mal servicio al cliente,3,neutral,NEG,0.9762149453163148,0.9762149453163148,0.0192126668989658,0.0045723957009613,neutral,7.019212666898966,estrella_3;provisional_neutral,,,,
243,"Es como Saga, ya no hay tanta variedad y los descuentos son en pocas prendas de vestir. Yo fui buscando una casaca de drill o algodón y lo único q tienen son esas casacas impermeables o polyester. Que decepcionado me fui.",3,neutral,NEG,0.9810491800308228,0.9810491800308228,0.0172769986093044,0.0016737831756472,neutral,7.017276998609304,estrella_3;provisional_neutral,,,,
244,"Le falta mejorar el servicio de atención al cliente porque demoran demasiado en la atención,lo peor es que no hay respeto por lo preferencial",3,neutral,NEG,0.9800066351890564,0.9800066351890564,0.0168233308941125,0.0031700823456048,neutral,7.016823330894113,estrella_3;provisional_neutral,,,,
245,"El nuevo diseño minimalista, similar al que inicio Interbank, contrasta con la deficiente atencion del personal de estaoficina principal del banco, ni siquiera hay un encargado o responsable ante la ausencia del gerente de oficina por vacaciones, y el problema que reporte sin solucionar, ha demejorado el servicio de este banco.",3,neutral,NEG,0.9809433817863464,0.9809433817863464,0.0166038796305656,0.0024528191424906,neutral,7.016603879630566,estrella_3;provisional_neutral,,,,
246,"Es un lugar donde puedes encontrar de todo a buenos precios.. Lo malo es que las personas de seguridad se creen autoridad para darte órdenes, eso me parece una falta de respeto..",3,neutral,NEG,0.9795448780059814,0.9795448780059814,0.0161910615861415,0.0042639602907001,neutral,7.016191061586142,estrella_3;provisional_neutral,,,,
247,La Atención pésima y contestan por compromiso gran favor que nos hacen igual a Nada.,3,neutral,NEG,0.9803925156593324,0.9803925156593324,0.0161786749958992,0.0034288230817764,neutral,7.016178674995899,estrella_3;provisional_neutral,,,,
248,No hay mucha variedad y la marca propia es de baja calidad. Poca amabilidad 👎…,3,neutral,NEG,0.9814513325691224,0.9814513325691224,0.0161260906606912,0.0024225506931543,neutral,7.016126090660691,estrella_3;provisional_neutral,,,,
249,Unas bonitas instalaciones y sus promociones son muy buenas,3,neutral,POS,0.9818653464317322,0.00232625589706,0.0158083830028772,0.9818653464317322,neutral,7.015808383002877,estrella_3;provisional_neutral,,,,
250,"Estuvo muy lleno, hay cajas vacíos y no atienden, el señor del modulo de paraíso se enoja por poner las cosas en el colchón y lo pide de mala manera, mejoren el personal",3,neutral,NEG,0.98233163356781,0.98233163356781,0.0151446992531418,0.0025236532092094,neutral,7.015144699253142,estrella_3;provisional_neutral,,,,
251,"Ordenado al entrar. Espera media, tomando en cuenta la cola que hay para entrar en hora pico. Hay algunos productos que faltan reponer, pero si lo necesario para tener un 90% de lo que necesito en casa, incluyendo todo tipo de bebidas.",5,muy positivo,NEU,0.9141576886177064,0.0465450026094913,0.9141576886177064,0.0392973572015762,muy positivo,6.914157688617706,modelo_neu;patron_textual_neutral,,,,
252,Es un agente del banco interbank que permite sacar tarjetas de crédito pero el horario de atención es de 10:00 a 7:00 pm.,4,positivo,NEU,0.9070863127708436,0.0381801910698413,0.9070863127708436,0.0547334998846054,positivo,6.9070863127708435,modelo_neu;patron_textual_neutral,,,,
253,"Esta es una evaluación de la experiencia para comprar embutidos a las 8:30am un día Martes. Generalmente, he tenido una muy buena experiencia en este Plaza Vea (amplio, ordenado, limpio, productos variados) cuando he venido a hacer compras, ojo, siempre en el rango de 12pm a 6pm. Pero la cosa cambia cuando requieres atención desde temprano, específicamente en la zona de embutidos. Al menos 1 o 2 veces a la semana voy temprano a comprar embutidos, y sacando un promedio, de cada 3 veces que voy, en 1 no hay personal atendiendo. Normalmente, le pido a otro personal que le pase la voz a la persona encargada, y espero un promedio de 3 minutos. Lamentablemente, hoy fue la peor experiencia: no había personal atendiendo, avisé en caja para que llamara a la persona encargada. Pasaron 7 minutos y nadie se acercaba, entonces regresé a la caja a solicitar hablar con la gerente de tienda, para hablar sobre esto. Mientras esperaba, por la radio le contestan al cajero por el personal de embutidos: ""creo que está recibiendo mercadería"". Cuando llegó la gerente de tienda, le menciono mi malestar por estar esperando ya 13 minutos para comprar embutidos. Me empieza a decir que ella ""viene de la tienda de La Molina..."", la corto y le digo: ""es irrelevante de qué tienda vengas, la gerente de tienda, es la que gestiona esta tienda, y puedo entender que tengas una limitación de personal, pero no pueden dejar esperando a los clientes, inclusive luego de solicitar se apersone alguien al área"". Y me dice: ""Sí, justo había identificado esa oportunidad de mejora"", lo cual me sonó a una salida típica del que no quiere aceptar que tiene una deficiencia no identificada. Antes de justificarse o dar una excusa defensiva, siempre es mejor decir: ""entiendo la situación, es un detalle que se nos ha escapado, y le agradezco el feedback para poder mejorar en la atención al cliente"". Al final llegó una persona a despachar embutidos, y cuando regreso a la estación, estaba atendiendo a otro cliente. Ante lo cual, la gerente de tienda le dice que me atienda, y obviamente, le respondí: ""¿no ves que está atendiendo a otro cliente? Yo puedo esperar mi turno"" (por solucionar el problema de un cliente, no se debe generar otro a un nuevo cliente). Me tomó 25 minutos comprar, cuando lo normal es 5 minutos. Le recomendé a la gerente de tienda que si el personal de embutidos o áreas similares, tenga que salir de la estación para recibir mercadería o realizar otras tareas (en horario de atención al público), y si no cuentan con personal adicional, deberían poner un aviso en mostrador y a la par, deberían tener como protocolo revisar cada 5 minutos, si es que hay clientes en la estación esperando a ser atendidos. Ojalá puedan mejorar en la experiencia que ofrecen al cliente en las primeras horas de la mañana.",1,muy negativo,NEU,0.9064164757728576,0.0249039568006992,0.9064164757728576,0.0686795637011528,muy negativo,6.906416475772858,modelo_neu;patron_textual_neutral,,,,
254,Experiencia normal.... El mismo orden de todas las tiendas de falabella,4,positivo,NEU,0.8854513764381409,0.0924378037452697,0.8854513764381409,0.0221108458936214,positivo,6.885451376438141,modelo_neu;patron_textual_neutral,,,,
255,"Buenos precios, pero debes consumir 20 soles mínimo para no pagar cochera. La cochera cobra 10 soles por hora, si pierdes el ticket estas frito porque debes pagar 25 soles y adjuntar la tarjeta de propiedad + el Soat para poder salir limpio. 😁…",4,positivo,NEU,0.8795025944709778,0.0453237146139144,0.8795025944709778,0.0751736238598823,positivo,6.879502594470978,modelo_neu;patron_textual_neutral,,,,
256,"Aquí tienen horario de apertura a las 10, sin embargo abren a la 11 :)",1,muy negativo,NEU,0.8748627305030823,0.0799690186977386,0.8748627305030823,0.0451682806015014,muy negativo,6.874862730503082,modelo_neu;patron_textual_neutral,,,,
257,Hay gran variedad de productos. Solicitan carnet de vacunación pero no piden el DNI.,4,positivo,NEU,0.874363899230957,0.0503441989421844,0.874363899230957,0.0752919167280197,positivo,6.874363899230957,modelo_neu;patron_textual_neutral,,,,
258,Buenos precios. Pero no me pidieron carnet de vacunacion ni Dni al entrar. Fue el 31 de Diciembre.,4,positivo,NEU,0.8720116019248962,0.0914437621831893,0.8720116019248962,0.0365446284413337,positivo,6.872011601924896,modelo_neu;patron_textual_neutral,,,,
259,Tiene ropa a buen precio pero en tales hasta el 40,4,positivo,NEU,0.8703452944755554,0.0877691283822059,0.8703452944755554,0.0418855845928192,positivo,6.870345294475555,modelo_neu;patron_textual_neutral,,,,
260,"Me dijeron que no podía sacar sin inicial cero, pero cuando llamé me tramitaron todo y recogí en Miraflores.",1,muy negativo,NEU,0.868859052658081,0.1075403541326522,0.868859052658081,0.0236006267368793,muy negativo,6.868859052658081,modelo_neu;patron_textual_neutral,,,,
261,Tienda principal de la marca. Está ubicada en la zona financiera de Lima. Es de fácil acceso pero en hora punta se complica el acceso debido al tráfico. Puedes encontrar todos los modelos y planes que busques. Hay asesores para las principales marcas de teléfonos. Puedes pagar con tarjeta.,4,positivo,NEU,0.8667284846305847,0.0434981323778629,0.8667284846305847,0.0897734090685844,positivo,6.866728484630585,modelo_neu;patron_textual_neutral,,,,
262,"Mayormente ordenado y amplio. En ocasiones de ofertas y altas demandas las colas se alargan y puede resultar un poco tedioso la búsqueda de prendas, pero no tanto como he experimentado en otras tiendas. Buena iluminación. Cuentan con máquinas de precios donde puedes consultar con la etiqueta de la prenda antes de pasar a caja. El estacionamiento es por parte del jockey plaza.",5,muy positivo,NEU,0.8642956614494324,0.0652285888791084,0.8642956614494324,0.0704757198691368,muy positivo,6.864295661449432,modelo_neu;patron_textual_neutral,,,,
263,"Si hubiera media estrella lo calificaría con media estrella, hay dos cajas para pago(primero y segundo piso). Sin embargo, la del primer piso es para pagar recibos de celulares y teléfonos fijos, la del segundo piso es para pagar el cable. Claro está, ellos no te lo dicen. Así que antes que hagas tu cola, chequea bien que servicio pagarás.",1,muy negativo,NEU,0.8616303205490112,0.1180379688739776,0.8616303205490112,0.0203316919505596,muy negativo,6.861630320549011,modelo_neu;patron_textual_neutral,,,,
264,"Atención regular, pero hay máquina para hacer pagos y es rapido",4,positivo,NEU,0.8583086729049683,0.0222687311470508,0.8583086729049683,0.1194226145744323,positivo,6.858308672904968,modelo_neu;patron_textual_neutral,,,,
265,"Se normalizó el ingreso al local, por precaución algunos clientes ingresan con mascarilla; como siempre se encuentra casi de todo para el hogar y/o reparar cosas en Sodimac",5,muy positivo,NEU,0.8577983975410461,0.0279536861926317,0.8577983975410461,0.1142478659749031,muy positivo,6.857798397541046,modelo_neu;patron_textual_neutral,,,,
266,"Buen lugar, pero el servicio post venta podría mejorar, para hacer valer la garantía se demoran hasta 30 días en evaluar el artefacto, en mi caso pasaron 14 días, pero se llegó a solucionar todo.",4,positivo,NEU,0.8555244207382202,0.051973070949316,0.8555244207382202,0.092502437531948,positivo,6.85552442073822,modelo_neu;patron_textual_neutral,,,,
267,"Centro grande donde comprar la targeta sim por 45 soles (20 GB). Te dan un numero y debes esperar un poco a que te atiendan, pero no demasiado. Hay mucho personal. Alli mismo te la ponen y resuelben tus dudas.",5,muy positivo,NEU,0.8550348281860352,0.0385191179811954,0.8550348281860352,0.1064461171627044,muy positivo,6.855034828186035,modelo_neu;patron_textual_neutral,,,,
268,"El lugar es amplio. De vez en cuando se hace cola que suele durar un promedio de 30 a 45 minutos de espera; sin embargo si vas en un horario de mañana podrás encontrarlo vacío; ahora se han modernizado, pero considero que este avance puede frenar un poco la celeridad de las consultas de equipo. Deber implementar un sistema más rápido para generar ticket.",4,positivo,NEU,0.8522924184799194,0.0406141653656959,0.8522924184799194,0.1070934310555458,positivo,6.852292418479919,modelo_neu;patron_textual_neutral,,,,
269,"Es medio desordenado la ubicación, pero hay muchas tiendas donde seguro entras lo q buscas",5,muy positivo,NEU,0.8474937081336975,0.0230011753737926,0.8474937081336975,0.1295051574707031,muy positivo,6.8474937081336975,modelo_neu;patron_textual_neutral,,,,
270,Por fiestas hay aglomeración de gente pero todo dentro de lo normal y los trabajadores están atentos a cualquier pregunta.,4,positivo,NEU,0.8465712070465088,0.1138580814003944,0.8465712070465088,0.0395707674324512,positivo,6.846571207046509,modelo_neu;patron_textual_neutral,,,,
271,"Agencia con gran capacidad para la atencion, posee varias ventanillas pero la atencion se divide entre clientes de banca exclusiva a quien atienden primero luego clientes bcp y de ultimo a los usuarios. Existe una ventanilla exclusiva para el cambio a monedas sin embargo se acaban temprano y luego del mediodia es dificil que consigas las denominacion que necesitas. Cuenta con 4 cajeros multifuncion para deposito solo si posee tarjeta BCP o DNI Actualización 2026 ya solo tiene 2 colas la general y preferencial.",4,positivo,NEU,0.8428024053573608,0.1301834136247635,0.8428024053573608,0.0270141810178756,positivo,6.842802405357361,modelo_neu;patron_textual_neutral,,,,
272,"Precios para todos los bolsillos, aunque el acceso no es muy fácil",4,positivo,NEU,0.8355420231819153,0.0590610206127166,0.8355420231819153,0.1053969115018844,positivo,6.835542023181915,modelo_neu;patron_textual_neutral,,,,
273,"Buena variedad de productos. Aunque hubo un cambio en ciertas áreas de la tienda y eso hace que se vea más desordenado. Por lo menos en el área de vestuario de niños esta todo junto ( bebés, niños pequeños y niños ya de talla grandecita). Dificil de encontrar tallas facilmente y modelos.como antes.",5,muy positivo,NEU,0.8347225785255432,0.0887631997466087,0.8347225785255432,0.0765141993761062,muy positivo,6.834722578525543,modelo_neu;patron_textual_neutral,,,,
274,"Lugar amplio, diversidad de productos, tienen un Inkafarma dentro, pero a mí parecer no hay muchas variedad en tipos de tortas. 🎂…",4,positivo,NEU,0.8288534879684448,0.0333202481269836,0.8288534879684448,0.1378262490034103,positivo,6.828853487968445,modelo_neu;patron_textual_neutral,,,,
275,Limpio. Amplio mucha luz. Las cajas no funcionaban en la zona de juguetes pero están las Cajas donde uno mismo puede pagar. Eso hace que las cosas sean Más rápidas pero hay personas que aún no confían o saben usar esa modalidad,4,positivo,NEU,0.8183740377426147,0.0809587091207504,0.8183740377426147,0.1006672829389572,positivo,6.818374037742615,modelo_neu;patron_textual_neutral,,,,
276,"El 1er Wong, los precios de algunas cosas son algo más alto que otros locales de la misma empresa pero tambien tienen productos premium que no encuentras en otros",5,muy positivo,NEU,0.8169922232627869,0.0613709203898906,0.8169922232627869,0.1216369047760963,muy positivo,6.816992223262787,modelo_neu;patron_textual_neutral,,,,
277,Buena atención pero tiene que ser mas rapido,4,positivo,NEU,0.8148500323295593,0.0670076981186866,0.8148500323295593,0.1181422993540763,positivo,6.814850032329559,modelo_neu;patron_textual_neutral,,,,
278,"La atención es excelente, pero siempre hay como mínimo una hora de espera",4,positivo,NEU,0.8079965710639954,0.0402913242578506,0.8079965710639954,0.1517121791839599,positivo,6.807996571063995,modelo_neu;patron_textual_neutral,,,,
279,"Agradable visitarlos y variedad en sus precios, pero poco personal ò estaban en otras funciones ò no estaban en su puesto. Observé personal de polo morado en grupos cuando no se debe ya que hay una distancia reglamentaria de distancia que es de 1.50 metros. Después lo demás bien.",4,positivo,NEU,0.8051194548606873,0.1245309561491012,0.8051194548606873,0.0703495815396308,positivo,6.805119454860687,modelo_neu;patron_textual_neutral,,,,
280,"Es una tienda grande de la cadena de supermercados metros y una de las más antiguas. La atención prestada es regular hasta mañana en muchos casos, es quizás un mal necesario al tenerla cerca. Los precios son similares al de otras tiendas metro en otros lugares asi que no hay que esperar ofertas.",2,negativo,NEU,0.7951517105102539,0.172595590353012,0.7951517105102539,0.0322526954114437,negativo,6.795151710510254,modelo_neu;patron_textual_neutral,,,,
281,Gente regular cámaras por todos lados ve muy bien 😃❤️‍🩹 vestido si no te siguen…,5,muy positivo,NEU,0.79497230052948,0.0713714286684989,0.79497230052948,0.1336563378572464,muy positivo,6.79497230052948,modelo_neu;patron_textual_neutral,,,,
282,"Hay una gran variedad de productos, pero es un poco complicado encontrar tallas ya que en las oportunidades que e ido siempre he encontrado desordenado, así que hay que estar buscando. Yo recomiendo comprar por Internet o al menos ver el stock de tallas que se encuentra en ese establecimiento.",4,positivo,NEU,0.792527437210083,0.1806627064943313,0.792527437210083,0.0268099177628755,positivo,6.792527437210083,modelo_neu;patron_textual_neutral,,,,
283,"Tienen buenas ofertas pero falta variedad de productos, quedan pocas bicicletas si desean",4,positivo,NEU,0.7889272570610046,0.0383065231144428,0.7889272570610046,0.1727662235498428,positivo,6.788927257061005,modelo_neu;patron_textual_neutral,,,,
284,"Lugar donde puedes encontrar ropa para mujer, varón, así como decoraciones, electrodomésticos, ropa interior, vajilla, juguetes. Tiene diferentes marcas, pero no hay mucha variedad en productos. La ropa interior tiene mucho material sintético. Los precios son de regular a caro. Las cajas no siempre tienen el personal completo atendiendo. Los vendedores de cada marca son muy amables. Los empleados de tienda, serviciales.",4,positivo,NEU,0.7882874608039856,0.0688707530498504,0.7882874608039856,0.1428418606519699,positivo,6.788287460803986,modelo_neu;patron_textual_neutral,,,,
285,Lugar adecuado para compras y centrico.. Es un supermercado amplio y con estacionamiento normal y preferenciales . Bivicletas motos y dillas de rueda,4,positivo,NEU,0.7875156998634338,0.0220080707222223,0.7875156998634338,0.1904762387275695,positivo,6.787515699863434,modelo_neu;patron_textual_neutral,,,,
286,"Existe variedad de cosas para todos los integrantes de la familia y para el hogar, los precios también son variados, es una buena opción para comprar, pero los que tengan tarjeta deben tener cuidado, ya que el cobro de intereses es excesivo en muhho casos",4,positivo,NEU,0.7857938408851624,0.0615354292094707,0.7857938408851624,0.1526707410812378,positivo,6.785793840885162,modelo_neu;patron_textual_neutral,,,,
287,"Llegue cerca a laa 13:00 para un desbloqueo de patron de mi celular. Recibi un tiquet de atencion, aunque no hay nada que indique que lo indique, y espere unos 12 minutos. El local es amplio y fresco, el personal es atento, ¿sera por estar en Miraflores?. A pesar del amplio local y altas paredes no hay publicidad de los equipos que pueden ofrecer en su pagina web, si abunda la publicidad de app's y promociobes de sus partners o clientes.",4,positivo,NEU,0.7781941294670105,0.1827898323535919,0.7781941294670105,0.0390160605311393,positivo,6.7781941294670105,modelo_neu;patron_textual_neutral,,,,
288,"En la primera foto: BLUE LABEL DE JOHNNIE WALKER, pero es ideal para comprar",5,muy positivo,NEU,0.7774794101715088,0.0197045970708131,0.7774794101715088,0.2028159499168396,muy positivo,6.777479410171509,modelo_neu;patron_textual_neutral,,,,
289,"Hay inkafarma, claro, paraiso y casilleros para las pertenencias. Aunque es pequeño esta surtido.",5,muy positivo,NEU,0.7768080234527588,0.0135682858526706,0.7768080234527588,0.209623634815216,muy positivo,6.776808023452759,modelo_neu;patron_textual_neutral,,,,
290,"Precios cómodos, no hay muchas marcas pero tiene lo necesario. Las cajas avanzan rápido incluso los domingos, cobran por la bolsa, ya no tiene el acceso directo al estacionamiento.",4,positivo,NEU,0.7757620215415955,0.1443360894918441,0.7757620215415955,0.0799018666148185,positivo,6.7757620215415955,modelo_neu;patron_textual_neutral,,,,
291,Mucha gente pero para caminar estaría bien,4,positivo,NEU,0.7756088376045227,0.150142639875412,0.7756088376045227,0.0742485523223877,positivo,6.775608837604523,modelo_neu;patron_textual_neutral,,,,
292,"Supermercado con diversidad de productos alimenticios y electrodomésticos. Los alimentos cumplen con los estándares requeridos (vigencia, señalan los octógonos) Los cárnicos frescos y buena calidad. Al acceder te indican si estas cumpliendo con las normas de salud (doble mascarilla) y ahora el carne de vacunación. Amplio estacionamiento interno y externo.",5,muy positivo,NEU,0.774851381778717,0.0233690440654754,0.774851381778717,0.2017794996500015,muy positivo,6.774851381778717,modelo_neu;patron_textual_neutral,,,,
293,"Mucha variedad de tiendas y servicios, pero la distribución y ubicación de estacionamientos es algo que hay que acostumbrarse.",4,positivo,NEU,0.7732114791870117,0.1515144854784011,0.7732114791870117,0.0752740278840065,positivo,6.773211479187012,modelo_neu;patron_textual_neutral,,,,
294,"Buenos precios, ordenado y surtido. Mala señal para celulares sea cualquier operador así que avisados están. Es un plaza vea que tiene algo de Vivanda se encuentran productos importados de excelente calidad Su pescadería esta al nivel de la competencia que empieza con W. pero con mejores precios, al igual que sus carnes de res, falta variedad de frutas. En tortas no tengan muchas expectativas. Variedad de licores fuertes y de buena calidad, en vinos la variedad es limitada. Es un hiper así que encontraran linea blanca y electrodomésticos.",4,positivo,NEU,0.7707039713859558,0.1172405034303665,0.7707039713859558,0.112055517733097,positivo,6.770703971385956,modelo_neu;patron_textual_neutral,,,,
295,"Lugar amplio, variado y con personal amable. Sin embargo para el recojo en tienda cuentan con muy poco personal.",4,positivo,NEU,0.7669856548309326,0.1028098165988922,0.7669856548309326,0.1302044689655304,positivo,6.766985654830933,modelo_neu;patron_textual_neutral,,,,
296,"Si lo visite ,por el pago de mi tarjeta de Saga y aproveché en hacer compras . Parecía que era interminable la cola para ingresar , pero no ! Se hacían los controles y cumplía los protocolos de bio seguridad. La señalitica en el piso .. Mi recomendación..lleva tu lista . No perderás tiempo .",5,muy positivo,NEU,0.7645478248596191,0.0489441938698291,0.7645478248596191,0.1865080446004867,muy positivo,6.764547824859619,modelo_neu;patron_textual_neutral,,,,
297,"Esta es una de las sedes mas grandes del BCP, en el primer piso hay una agencia... la atención es rápida pero en hora punta como a las 1pm la cola es larga. Esta al frente de Tottuss y plaza vea. Cerca está movistar, claro, la sunat y varias notarías.",4,positivo,NEU,0.7529172301292419,0.0290414672344923,0.7529172301292419,0.2180412411689758,positivo,6.752917230129242,modelo_neu;patron_textual_neutral,,,,
298,"La atención es eficiente/regular en velocidad, a ciertas horas de la tarde y la mañana hay colas, pero no tan grandes los días de semana y recuerden si van a ir a algún centro de atención de telefonía movistar, lleven doble mascarilla, una señora tuvo problemas para entrar por llevar una mascarilla y protector facial, al parecer el protector no cuenta como una, tener eso en cuenta, gracias:)",4,positivo,NEU,0.7498303651809692,0.2194773107767105,0.7498303651809692,0.0306923389434814,positivo,6.749830365180969,modelo_neu;patron_textual_neutral,,,,
299,"Atención relativamente rápida pero los asesores les falta saber más de tecnología, local ventilado.",4,positivo,NEU,0.748153030872345,0.2000614255666732,0.748153030872345,0.0517855882644653,positivo,6.748153030872345,modelo_neu;patron_textual_neutral,,,,
300,Las voy a poner cuatro estrellas solo por una razón el lugar está todo limpio el servicio es amable porque le agarré confianza a la cajera pero hubo un malentendido ☹️👺 mi padre estaba comprando una camisa y de repente un señor de gorra blanca le robó su teléfono…,4,positivo,NEU,0.7475398182868958,0.1845880150794983,0.7475398182868958,0.0678721219301223,positivo,6.747539818286896,modelo_neu;patron_textual_neutral,,,,
